X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Fallecidos,Graves,Menos_Grav,Leves
-70.575923000346052,-33.612470300064182,1431,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,132011048,EYZAGUIRRE, , ,36,- EYZAGUIRRE,36 EYZAGUIRRE,0,0,1,0
-70.575921389660266,-33.499522383051392,1432,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131220107,CABO SEGUNDO JULIO PAVEZ ORTIZ,131220102,CABO PEDRO NUNEZ, ,CABO PEDRO NUNEZ - CABO SEGUNDO JULIO PAVEZ ORTIZ,CABO SEG
-70.575889468224204,-33.401649557780736,1433,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131141092,ROSARIO NORTE, , ,969,- ROSARIO NORTE,969 ROSARIO NORTE,0,1,0,0
-70.575786600171284,-33.52244789975061,1434,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131102739,WALKER MARTINEZ, , ,2023,- WALKER MARTINEZ,2023 WALKER MARTINEZ,0,0,0,2
-70.575764664807309,-33.605856752287131,1435,2,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132010172,BALMACEDA,132010721,EDUARDO CORDERO, ,BALMACEDA - EDUARDO CORDERO,BALMACEDA @ EDUARDO CORDERO,0,0,0,2
-70.575632472560414,-33.606170220878823,1436,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,132010172,BALMACEDA, , ,515,- BALMACEDA,515 BALMACEDA,0,0,0,1
-70.575559235370235,-33.402285875792359,1437,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140215,CERRO COLORADO,131141092,ROSARIO NORTE, ,CERRO COLORADO - ROSARIO NORTE,CERRO COLORADO @ ROSARIO NORTE,0,1,0,
-70.575546199697214,-33.396468399796674,1438,1,VITACURA,2016,1,13132,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131320327,LAS HUALTATAS, , ,5677,- LAS HUALTATAS,5677 LAS HUALTATAS,0,0,0,1
-70.575405280429209,-33.539693014221079,1439,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131101706,MEXICO,131100774,ENRIQUE OLIVARES, ,ENRIQUE OLIVARES - MEXICO,MEXICO @ ENRIQUE OLIVARES,0,0,1,0
-70.575376543492553,-33.60739495900998,1440,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,132010172,BALMACEDA, , ,431,- BALMACEDA,431 BALMACEDA,0,0,1,0
-70.575366748976137,-33.612345874362454,1441,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010585,CONCHA Y TORO,132011048,EYZAGUIRRE, ,CONCHA Y TORO - EYZAGUIRRE,CONCHA Y TORO @ EYZAGUIRRE,0,0,0,1
-70.575327012431501,-33.562097907092614,1442,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102448,STA CECILIA,131100573,DIEGO PORTALES, ,DIEGO PORTALES - STA CECILIA,STA CECILIA @ DIEGO PORTALES,0,1,0,0
-70.57508643389167,-33.609157015983328,1443,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010172,BALMACEDA,132011314,JOSE LUIS COO, ,BALMACEDA - JOSE LUIS COO,BALMACEDA @ JOSE LUIS COO,0,0,0,1
-70.575076026037607,-33.609529944151461,1444,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010172,BALMACEDA, , ,105,- BALMACEDA,105 BALMACEDA,0,1,0,0
-70.574959016145499,-33.609780891874493,1445,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010172,BALMACEDA,132011958,MANUEL RODRIGUEZ, ,BALMACEDA - MANUEL RODRIGUEZ,BALMACEDA @ MANUEL RODRIGUEZ,0,1,0,0
-70.574901513493899,-33.469442226177648,1446,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220495,GRECIA,131220367,EGANA, ,EGANA - GRECIA,GRECIA @ EGANA,0,0,0,0
-70.574816208301229,-33.431221105769296,1447,1,LA REINA,2016,1,13113,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130345,OSSA,131130162,FRANCISCO BILBAO, ,FRANCISCO BILBAO - OSSA,OSSA @ FRANCISCO BILBAO,0,0,0,1
-70.574757736180402,-33.543616871421321,1448,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131101706,MEXICO,131102434,STA AMALIA, ,MEXICO - STA AMALIA,MEXICO @ STA AMALIA,0,1,0,0
-70.574584891879113,-33.61624797696242,1449,2,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132012620,SGTO MENADIER,132010585,CONCHA Y TORO, ,CONCHA Y TORO - SGTO MENADIER,SGTO MENADIER @ CONCHA Y TORO,0,2,0,1
-70.574558274644517,-33.469669948908866,1450,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131220495,GRECIA,131221007,PENINSULA, ,GRECIA - PENINSULA,GRECIA @ PENINSULA,0,0,0,1
-70.574478799756662,-33.617378000294323,1451,2,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,132010585,CONCHA Y TORO, , ,431,- CONCHA Y TORO,431 CONCHA Y TORO,0,1,0,1
-70.57447553521763,-33.597716322050474,1452,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132012561,SAN CARLOS,132012191,PEDRO MONTT MONTT, ,PEDRO MONTT MONTT - SAN CARLOS,SAN CARLOS @ PEDRO MONTT MONTT,0,0,0,1
-70.574430885676691,-33.617107429364225,1453,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132010585,CONCHA Y TORO,132011971,MARCOS PEREZ, ,CONCHA Y TORO - MARCOS PEREZ,CONCHA Y TORO @ MARCOS PEREZ,0,0,0,1
-70.57439559987688,-33.390779499873872,1454,1,VITACURA,2016,1,13132,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131320147,CONCILIO VATICANO II, , ,1719,- CONCILIO VATICANO II,1719 CONCILIO VATICANO II,0,0,0,1
-70.574299574765405,-33.61783767706698,1455,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,132010585,CONCHA Y TORO,132010009,ABATE MOLINA, ,ABATE MOLINA - CONCHA Y TORO,CONCHA Y TORO @ ABATE MOLINA,0,0,1,0
-70.57417545213525,-33.60397414928741,1456,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,132012649,STA ELENA,132012244,PROFE ALCAINO, ,PROFE ALCAINO - STA ELENA,STA ELENA @ PROFE ALCAINO,0,0,0,1
-70.574053600293269,-33.391577700350418,1457,1,VITACURA,2016,1,13132,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131320597,VITACURA, , ,5951,- VITACURA,5951 VITACURA,0,0,0,1
-70.573990220572057,-33.620055887269245,1458,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010585,CONCHA Y TORO,132010189,BERNARDO O`HIGGINS, ,BERNARDO O`HIGGINS - CONCHA Y TORO,CONCHA Y TORO @ BERNARDO O`H
-70.573962599694084,-33.608956399717904,1459,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132011314,JOSE LUIS COO, , ,158,- JOSE LUIS COO,158 JOSE LUIS COO,0,0,0,1
-70.573835299759139,-33.420888599628988,1460,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131140842,MARTIN ALONSO PINZON, , ,4886,- MARTIN ALONSO PINZON,4886 MARTIN ALONSO PINZON,0,0,0,1
-70.573638767315117,-33.465289085922379,1461,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131220045,ALONSO DE BERRIOS,131220367,EGANA, ,ALONSO DE BERRIOS - EGANA,ALONSO DE BERRIOS @ EGANA,0,0,0,1
-70.573431347678422,-33.476249011282682,1462,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131220459,EL VALLE,131220492,GRAL BAQUEDANO, ,EL VALLE - GRAL BAQUEDANO,EL VALLE @ GRAL BAQUEDANO,0,0,0,1
-70.57338474930657,-33.403904051130901,1463,2,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131141092,ROSARIO NORTE,131140947,PDTE RIESCO, ,PDTE RIESCO - ROSARIO NORTE,ROSARIO NORTE @ PDTE RIESCO,0,0,0,2
-70.573355828908234,-33.438284136503519,1464,2,LA REINA,2016,1,13113,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131130345,OSSA,131130463,TOBALABA, ,OSSA - TOBALABA,OSSA @ TOBALABA,0,0,0,2
-70.573230721520417,-33.55288368183632,1465,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131102354,SAN JOSE DE LA ESTRELLA,131100598,EL ACERO, ,EL ACERO - SAN JOSE DE LA ESTRELLA,SAN JOSE DE LA ESTRELLA @ EL ACERO,0,0,
-70.573193799853811,-33.608910564870541,1466,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132011314,JOSE LUIS COO,132012649,STA ELENA, ,JOSE LUIS COO - STA ELENA,JOSE LUIS COO @ STA ELENA,1,0,0,0
-70.572998282744379,-33.423681149265477,1467,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131140563,JOSE DE MORALEDA, , ,4883,- JOSE DE MORALEDA,4883 JOSE DE MORALEDA,0,1,0,0
-70.572651710108175,-33.611460576344363,1468,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132012649,STA ELENA,132012188,PEDRO LAGOS, ,PEDRO LAGOS - STA ELENA,STA ELENA @ PEDRO LAGOS,0,0,0,1
-70.572571822431485,-33.450485444647363,1469,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200130,CLORINDA WILLSHAW,131200212,ESTRELLA SOLITARIA, ,CLORINDA WILLSHAW - ESTRELLA SOLITARIA,CLORINDA WILLSHAW @ ESTRELLA
-70.572561099814777,-33.453279300099453,1470,1,NUNOA,2016,1,13120,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131200285,IRARRAZAVAL, , ,5560,- IRARRAZAVAL,5560 IRARRAZAVAL,0,0,0,2
-70.572554144458024,-33.477988348683205,1471,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131221286,STA MARIA,131221350,VENEZUELA, ,STA MARIA - VENEZUELA,STA MARIA @ VENEZUELA,0,0,0,1
-70.572422059230519,-33.59753928510974,1472,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132012561,SAN CARLOS,132012047,NEMESIO VICUNA, ,NEMESIO VICUNA - SAN CARLOS,SAN CARLOS @ NEMESIO VICUNA,0,0,0,1
-70.572074178980017,-33.39466862705536,1473,1,VITACURA,2016,1,13132,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131320401,MANQUEHUE NORTE,131320327,LAS HUALTATAS, ,LAS HUALTATAS - MANQUEHUE NORTE,MANQUEHUE NORTE @ LAS HUALTATAS,0,0,0,1
-70.571931879252645,-33.406276283723358,1474,2,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140751,LOS MILITARES,131141092,ROSARIO NORTE, ,LOS MILITARES - ROSARIO NORTE,LOS MILITARES @ ROSARIO NORTE,0,0,0,3
-70.571837899199522,-33.418761156202272,1475,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140288,CRISTOBAL COLON,131141131,SEBASTIAN ELCANO, ,CRISTOBAL COLON - SEBASTIAN ELCANO,CRISTOBAL COLON @ SEBASTIAN E
-70.571594677552184,-33.448038483788835,1476,1,LA REINA,2016,1,13113,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130442,SIMON BOLIVAR,131130345,OSSA, ,OSSA - SIMON BOLIVAR,SIMON BOLIVAR @ OSSA,0,0,0,1
-70.571548546827842,-33.602176864970218,1477,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132010704,DOMINGO TOCORNAL,132012047,NEMESIO VICUNA, ,DOMINGO TOCORNAL - NEMESIO VICUNA,DOMINGO TOCORNAL @ NEMESIO VICUNA,0,0,0
-70.571535617274776,-33.580168135151155,1478,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132010352,CANAL TRONCAL SAN FRANCISCO,132010846,EL PENON, ,CANAL TRONCAL SAN FRANCISCO - EL PENON,CANAL TRONCAL SAN FRANCISCO @
-70.571433799629972,-33.390062500084134,1479,1,VITACURA,2016,1,13132,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131320597,VITACURA, , ,6256,- VITACURA,6256 VITACURA,0,1,0,0
-70.571307056375417,-33.603586768114724,1480,2,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132012047,NEMESIO VICUNA,132012244,PROFE ALCAINO, ,NEMESIO VICUNA - PROFE ALCAINO,NEMESIO VICUNA @ PROFE ALCAINO,0,0,0,2
-70.571230343305558,-33.398022401312645,1481,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,4,ACERA O BERMA,131140804,MANQUEHUE NORTE,131140944,PDTE KENNEDY, ,MANQUEHUE NORTE - PDTE KENNEDY,MANQUEHUE NORTE @ PDTE KENNEDY,0,0,0,1
-70.570779624679801,-33.453452584169263,1482,2,LA REINA,2016,1,13113,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131130234,LARRAIN,131130345,OSSA, ,LARRAIN - OSSA,LARRAIN @ OSSA,0,0,1,1
-70.700540799917803,-33.406718900356793,1483,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131280220,DOMINGO SANTA MARIA, , ,3962,- DOMINGO SANTA MARIA,3962 DOMINGO SANTA MARIA,0,1,0,0
-70.700221778911839,-33.43960187892344,1484,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131260354,SAN PABLO,131260149,GASPAR DE ORENSE, ,GASPAR DE ORENSE - SAN PABLO,SAN PABLO @ GASPAR DE ORENSE,0,1,0,0
-70.700171700163651,-33.518447954509334,1485,1,LO ESPEJO,2016,1,13116,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131160302,PIO XII,131160408,URANO, ,PIO XII - URANO,PIO XII @ URANO,0,0,0,1
-70.700126734061371,-33.40135936724085,1486,3,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131280731,SENADOR JAIME GUZMAN,131280460,LOS NARDOS, ,LOS NARDOS - SENADOR JAIME GUZMAN,SENADOR JAIME GUZMAN @ LOS NARDOS,0,2,2,1
-70.699667599579925,-33.573394800329595,1487,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131050386,LO BLANCO, , ,778,- LO BLANCO,778 LO BLANCO,0,0,0,2
-70.699183427972685,-33.431860483274527,1488,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260174,JOSE JOAQUIN PEREZ,131260402,ZORRILLA DE SAN MARTIN, ,JOSE JOAQUIN PEREZ - ZORRILLA DE SAN MARTIN,JOSE JOA
-70.698805999597027,-33.510857900371654,1489,1,LO ESPEJO,2016,1,13116,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131160117,CERRILLOS, , ,7338,- CERRILLOS,7338 CERRILLOS,0,0,0,1
-70.698792900072135,-33.445711300036294,1490,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131260267,NVA IMPERIAL, , ,4716,- NVA IMPERIAL,4716 NVA IMPERIAL,0,0,0,1
-70.698707879065239,-33.407141231882179,1491,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131280220,DOMINGO SANTA MARIA,131280697,RIVERA, ,DOMINGO SANTA MARIA - RIVERA,DOMINGO SANTA MARIA @ RIVERA,0,0,0,1
-70.69869031170839,-33.469995147358034,1492,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131060448,LUIS INFANTE CERDA,131060043,ANTARTICA, ,ANTARTICA - LUIS INFANTE CERDA,LUIS INFANTE CERDA @ ANTARTICA,0,0
-70.698665052450053,-33.52391196096805,1493,1,LO ESPEJO,2016,1,13116,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131160115,CENTRAL,131160068,AMERICO VESPUCIO, ,AMERICO VESPUCIO - CENTRAL,CENTRAL @ AMERICO VESPUCIO,0,0,0,1
-70.698627299809857,-33.510742500266019,1494,2,LO ESPEJO,2016,1,13116,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131160117,CERRILLOS, , ,7322,- CERRILLOS,7322 CERRILLOS,0,0,1,1
-70.698626735035646,-33.412272915462495,1495,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131260097,COST SUR,131260204,LAZO DE LA VEGA, ,COST SUR - LAZO DE LA VEGA,COST SUR @ LAZO DE LA VEGA,0,1,0,0
-70.698574194843047,-33.468590766950179,1496,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060447,LUIS INFANTE CERDA,131060324,JUANA WEBER DE AMUNATEGUI, ,JUANA WEBER DE AMUNATEGUI - LUIS INFANTE CERDA
-70.698535700262198,-33.403370999571798,1497,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131280323,JOSE MANUEL BALMACEDA, , ,3800,- JOSE MANUEL BALMACEDA,3800 JOSE MANUEL BALMACEDA,0,0,0,1
-70.698506251062497,-33.425579227798963,1498,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131260347,SALVADOR GUTIERREZ,131260129,ENTRE RIOS, ,ENTRE RIOS - SALVADOR GUTIERREZ,SALVADOR GUTIERREZ @ ENTRE RIOS,0,0,0,1
-70.698165499737854,-33.509586199643259,1499,1,LO ESPEJO,2016,1,13116,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131160117,CERRILLOS, , ,7252,- CERRILLOS,7252 CERRILLOS,0,0,0,1
-70.698099094697284,-33.3999651401789,1500,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131280060,APOSTOL SANTIAGO,131280731,SENADOR JAIME GUZMAN, ,APOSTOL SANTIAGO - SENADOR JAIME GUZMAN,APOSTOL SANTIAGO @ SENADOR
-70.697944359144685,-33.241570622985698,1501,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,133010450,LO PINTO,133010067,CALETERA GRAL SAN MARTIN, ,CALETERA GRAL SAN MARTIN - LO PINTO,LO PINTO @ CALETERA GRAL SAN MA
-70.697869168627051,-33.414177460121543,1502,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131260295,PSJE 1, , ,1172,- PSJE 1,1172 PSJE 1,0,1,0,0
-70.697858499969641,-33.522790500081328,1503,1,LO ESPEJO,2016,1,13116,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131160115,CENTRAL, , ,6833,- CENTRAL,6833 CENTRAL,0,0,0,1
-70.697826343810561,-33.438994415659593,1504,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260354,SAN PABLO,131260396,VICTORINO LAYNEZ, ,SAN PABLO - VICTORINO LAYNEZ,SAN PABLO @ VICTORINO LAYNEZ,0,0,1,0
-70.697823007325781,-33.522682438443631,1505,1,LO ESPEJO,2016,1,13116,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131160116,CENTRAL CARD SILVA HENRIQUEZ,131160067,AMERICO VESPUCIO, ,AMERICO VESPUCIO - CENTRAL CARD SILVA HENRIQUEZ,CENT
-70.69773380626998,-33.39368307531349,1506,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131280637,PTO MONTT,131280372,LAS MARGARITAS, ,LAS MARGARITAS - PTO MONTT,PTO MONTT @ LAS MARGARITAS,0,0,0,0
-70.697725750143093,-33.407585483483089,1507,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131280220,DOMINGO SANTA MARIA,131280186,CONCEPCION, ,CONCEPCION - DOMINGO SANTA MARIA,DOMINGO SANTA MARIA @ CONCEPCION,0,0,0,1
-70.697547873235635,-33.518610196703037,1508,2,LO ESPEJO,2016,1,13116,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131160289,PDTE EDUARDO FREI MONTALVA,131160220,LA HABANA, ,LA HABANA - PDTE EDUARDO FREI MONTALVA,PDTE EDUARDO FREI MONTALVA @ LA HAB
-70.697498756762059,-33.431722161248572,1509,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260174,JOSE JOAQUIN PEREZ,131260029,ANTONIO EBNER, ,ANTONIO EBNER - JOSE JOAQUIN PEREZ,JOSE JOAQUIN PEREZ @ ANTON
-70.697492900376915,-33.532692099660501,1510,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131191866,LO ESPEJO, , ,0,- LO ESPEJO,0 LO ESPEJO,0,0,0,1
-70.697488716730732,-33.482169882334063,1511,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131020468,SUIZA,131020478,TUCAPEL, ,SUIZA - TUCAPEL,SUIZA @ TUCAPEL,0,1,0,0
-70.696926699807193,-33.407755199942351,1512,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131280220,DOMINGO SANTA MARIA, , ,3753,- DOMINGO SANTA MARIA,3753 DOMINGO SANTA MARIA,1,0,0,0
-70.696858499719838,-33.592966399779357,1513,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS, , ,50,- LIBER BERNARDO O`HIGGINS,50 LIBER BERNARDO O`HIGGINS,0,1,0,0
-70.696642684911808,-33.436485530182921,1514,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,URBANA,4,ACERA O BERMA,131260016,ALEJANDRO FIERRO,131260029,ANTONIO EBNER, ,ALEJANDRO FIERRO - ANTONIO EBNER,ALEJANDRO FIERRO @ ANTONIO EBNER,0,0,0,1
-70.696602533779753,-33.430002000092095,1515,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260191,LA PLATA,131260231,MAPOCHO, ,LA PLATA - MAPOCHO,LA PLATA @ MAPOCHO,0,0,0,1
-70.696371567193921,-33.445281959194908,1516,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260267,NVA IMPERIAL,131260091,CONSTANTINO, ,CONSTANTINO - NVA IMPERIAL,NVA IMPERIAL @ CONSTANTINO,0,0,0,2
-70.696246304223394,-33.524068670532586,1517,1,LO ESPEJO,2016,1,13116,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131160067,AMERICO VESPUCIO,131160186,GUADALUPE, ,AMERICO VESPUCIO - GUADALUPE,AMERICO VESPUCIO @ GUADALUPE,0,1,0,0
-70.69599053883212,-33.46064702384092,1518,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060255,GRAL AMENGUAL,131060047,ARICA, ,ARICA - GRAL AMENGUAL,GRAL AMENGUAL @ ARICA,0,1,0,1
-70.695939790089085,-33.422361726912008,1519,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260069,CARRASCAL,131260126,EMBAJADOR GOMEZ, ,CARRASCAL - EMBAJADOR GOMEZ,CARRASCAL @ EMBAJADOR GOMEZ,0,1,0,0
-70.695929759051012,-33.504975549981523,1520,1,LO ESPEJO,2016,1,13116,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131160117,CERRILLOS,131160088,BUENAVENTURA, ,BUENAVENTURA - CERRILLOS,CERRILLOS @ BUENAVENTURA,0,0,0,1
-70.6957784885862,-33.52435483031104,1521,2,LO ESPEJO,2016,1,13116,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131160067,AMERICO VESPUCIO,131160139,DIAG LAS TORRES, ,AMERICO VESPUCIO - DIAG LAS TORRES,AMERICO VESPUCIO @ DIAG LAS TORRES,0,2,0,1
