X,Y,FID,ICOUNT,Año,Cód_Comuna,Comuna,Cód_Región,Región,Calle_Uno,Calle_Dos,Número,Dirección,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.735785337922948,-33.429405587697644,1489,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,JOSE JOAQUIN PEREZ,8 DE ABRIL,0,JOSE JOAQUIN PEREZ / 8 DE ABRIL,0,0,0,1,1
-70.734750956591313,-33.441182749484248,1490,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,RICARDO VIAL,LOS MAITENES,0,RICARDO VIAL / LOS MAITENES,0,0,0,0,1
-70.73381544672543,-33.441702586405192,1491,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,LOS COPIHUES,LOS CRISANTEMOS,0,LOS COPIHUES / LOS CRISANTEMOS,0,0,0,1,1
-70.733248775810296,-33.437584474743709,1492,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,LOS ROBLES, ,1051,LOS ROBLES 1051,0,1,0,0,1
-70.733213798478005,-33.429473142971133,1493,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,JOSE JOAQUIN PEREZ,RENE OLIVA,0,JOSE JOAQUIN PEREZ / RENE OLIVA,0,0,0,1,1
-70.731796435457113,-33.443308675754729,1494,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,LOS SAUCES,LAS AMAPOLAS,0,LOS SAUCES / LAS AMAPOLAS,0,0,0,2,1
-70.727718478524935,-33.435292969794673,1495,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,DEL CONSISTORIAL, ,6600,DEL CONSISTORIAL 6600,0,0,0,2,1
-70.727363472945854,-33.429091232374454,1496,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,JOSE JOAQUIN PEREZ,LAS LOMAS,0,JOSE JOAQUIN PEREZ / LAS LOMAS,0,0,0,1,1
-70.725564633700856,-33.429313938687294,1497,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,JOSE JOAQUIN PEREZ,PUELCHE,0,JOSE JOAQUIN PEREZ / PUELCHE,0,0,0,1,1
-70.724286056756057,-33.429624483582977,1498,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,JOSE JOAQUIN PEREZ,LOS RETAMOS,0,JOSE JOAQUIN PEREZ / LOS RETAMOS,0,0,0,2,1
-70.723644752003679,-33.42973574770658,1499,2,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,JOSE JOAQUIN PEREZ,AMBROSIO O`HIGGINS,0,JOSE JOAQUIN PEREZ / AMBROSIO O`HIGGINS,0,0,0,2,2
-70.723037599905297,-33.441078699722205,1500,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,NEPTUNO, ,934,NEPTUNO 934,0,1,0,0,1
-70.722507152782839,-33.43899148027252,1501,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,NEPTUNO, ,938,NEPTUNO 938,0,1,1,0,1
-70.722418440058902,-33.444147246797982,1502,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,SAN PABLO,SAN JORGE,0,SAN PABLO / SAN JORGE,0,0,0,1,1
-70.75365774750702,-33.42213986776062,1503,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,MAPOCHO NORTE,RIO LOA,0,MAPOCHO NORTE / RIO LOA,0,0,0,1,1
-70.749999357584272,-33.421792251910865,1504,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,MAPOCHO NORTE, ,7951,MAPOCHO NORTE 7951,0,0,0,1,1
-70.747987450960068,-33.417674705922884,1505,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,SAO PAULO, ,7918,SAO PAULO 7918,0,0,0,1,1
-70.746999825381579,-33.413279696600682,1506,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,COSTANERA SUR,ROLANDO PETERSEN,0,COSTANERA SUR / ROLANDO PETERSEN,0,0,0,1,1
-70.743537763756763,-33.422307790971729,1507,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,MAPOCHO SUR,GALVARINO,0,MAPOCHO SUR / GALVARINO,0,0,0,0,1
-70.742633070060094,-33.413128892884075,1508,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,HUELEN,COSTANERA SUR,0,HUELEN / COSTANERA SUR,0,0,0,1,1
-70.742278140024098,-33.414976574309442,1509,2,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,HUELEN,LA CAPILLA,0,HUELEN / LA CAPILLA,0,0,0,2,2
-70.741254624301405,-33.413095242951051,1510,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,COSTANERA SUR,ISOKA,0,COSTANERA SUR / ISOKA,0,0,0,1,1
-70.740246479791153,-33.422826926421472,1511,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,MAPOCHO,HUELEN,0,MAPOCHO / HUELEN,0,0,0,1,1
-70.736402420335367,-33.423121989488202,1512,2,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,MAPOCHO,GALO GONZALEZ,0,MAPOCHO / GALO GONZALEZ,0,1,0,1,2
-70.736318306744408,-33.40648181838116,1513,1,2013,13128,RENCA,13,REGION METROPOLITANA,ESMERALDA,JOSE MIGUEL INFANTE,0,ESMERALDA / JOSE MIGUEL INFANTE,0,0,0,2,1
-70.732202546810072,-33.414591054733371,1514,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,LAS TORRES, ,1408,LAS TORRES 1408,0,0,0,1,1
-70.727786671417732,-33.406498945070226,1515,4,2013,13128,RENCA,13,REGION METROPOLITANA,CONDELL,JOSE MIGUEL INFANTE,0,CONDELL / JOSE MIGUEL INFANTE,0,1,0,3,4
-70.727165641880845,-33.419128504976484,1516,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,3 DE JULIO,5 DE FEBRERO,0,3 DE JULIO / 5 DE FEBRERO,0,0,0,1,1
-70.726077165428819,-33.407884724800184,1517,1,2013,13128,RENCA,13,REGION METROPOLITANA,CONDELL,BUCALEMU,0,CONDELL / BUCALEMU,0,0,0,1,1
-70.724358266920433,-33.423879108034384,1518,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,MAPOCHO,RAMON ANGEL JARA,0,MAPOCHO / RAMON ANGEL JARA,0,0,0,1,1
-70.722673005754586,-33.406636633973442,1519,1,2013,13128,RENCA,13,REGION METROPOLITANA,JOSE MIGUEL INFANTE,CALLE 5,0,JOSE MIGUEL INFANTE / CALLE 5,0,0,0,1,1
-70.721776795362757,-33.424031999077457,1520,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,MAPOCHO,LO LOPEZ,0,MAPOCHO / LO LOPEZ,0,0,0,1,1
-70.72100718883064,-33.412495687425981,1521,1,2013,13126,QUINTA NORMAL,13,REGION METROPOLITANA,CARRASCAL, ,6719,CARRASCAL 6719,1,0,0,1,1
-70.720056912996085,-33.472147957062539,1522,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LUIS INFANTE CERDA,5 DE ABRIL,0,LUIS INFANTE CERDA / 5 DE ABRIL,0,0,0,1,1
-70.718987199999219,-33.466510599984133,1523,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,PRESIDENTE BALMACEDA, ,470,PRESIDENTE BALMACEDA 470,0,0,0,1,1
-70.718254239041869,-33.466133479176676,1524,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LAS PARCELAS, ,3058,LAS PARCELAS 3058,0,0,0,1,1
-70.718010764685005,-33.466084836645869,1525,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LAS PARCELAS,VISTA HERMOSA,0,LAS PARCELAS / VISTA HERMOSA,0,1,0,2,1
-70.711563639150597,-33.471902052737505,1526,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,AEROPUERTO,YELCHO,0,AEROPUERTO / YELCHO,0,0,0,1,1
-70.711552624254182,-33.474430451703945,1527,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,QUEMCHI,CHAMIZA,0,QUEMCHI / CHAMIZA,0,0,0,1,1
-70.706698620744703,-33.470227256982312,1528,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,PALENA,TAITAO,0,PALENA / TAITAO,0,1,0,2,1
-70.70656197775304,-33.474265988184747,1529,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LLANCAHUE, ,840,LLANCAHUE 840,0,0,0,1,1
-70.70509283896331,-33.464518074649405,1530,2,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LAS REJAS SUR,5 DE ABRIL,0,LAS REJAS SUR / 5 DE ABRIL,1,0,0,3,2
-70.704888492310033,-33.473451950646968,1531,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LAS REJAS,COYHAIQUE,0,LAS REJAS / COYHAIQUE,0,1,0,0,1
-70.704109829604931,-33.472173772101883,1532,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LAS REJAS SUR,QUENAC,0,LAS REJAS SUR / QUENAC,0,1,0,0,1
-70.696024956786289,-33.474316123590192,1533,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,USPALLATA,MANUEL RODRIGUEZ,0,USPALLATA / MANUEL RODRIGUEZ,0,0,0,1,1
-70.693120183449651,-33.480877628499677,1534,1,2013,13102,CERRILLOS,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,AVENIDA 6,0,PEDRO AGUIRRE CERDA / AVENIDA 6,0,0,1,0,1
-70.688401416392196,-33.466820207786327,1535,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,8 DE ENERO,GENERAL VELASQUEZ,0,8 DE ENERO / GENERAL VELASQUEZ,1,0,0,0,1
-70.686914599629006,-33.482293200071076,1536,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,GENERAL VELASQUEZ, ,35,GENERAL VELASQUEZ 35,0,1,0,1,1
-70.685770500108447,-33.481742000193094,1537,5,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CERRILLOS, ,4030,CERRILLOS 4030,0,1,0,4,5
-70.71940800897238,-33.462294817451827,1538,2,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LOS PAJARITOS,VISTA HERMOSA,0,LOS PAJARITOS / VISTA HERMOSA,0,0,0,1,2
-70.718727633173671,-33.44948451180074,1539,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,MINISTRO GANA,INGENIERO GIROZ,0,MINISTRO GANA / INGENIERO GIROZ,0,1,0,0,1
-70.717777914918827,-33.448179603605752,1540,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,TERRITORIO ANTARTICO,PARDO VILLALON,0,TERRITORIO ANTARTICO / PARDO VILLALON,0,1,0,0,1
-70.715876707643929,-33.45710007430894,1541,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,GENERAL OSCAR BONILLA,AMENTHY,0,GENERAL OSCAR BONILLA / AMENTHY,0,0,1,0,1
-70.715222815980155,-33.446121565357878,1542,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,SANTA MARTA,JULIO ESCUDERO,0,SANTA MARTA / JULIO ESCUDERO,0,0,1,0,1
-70.713033777087105,-33.458582691238192,1543,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,RUTA 68,0,LIBERTADOR BERNARDO O`HIGGINS / RUTA 68,0,1,0,0,1
-70.709065499673045,-33.459721099848828,1544,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LAS CATALPAS, ,99,LAS CATALPAS 99,0,0,1,0,1
-70.707482856548552,-33.457478434382203,1545,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,HERA,0,LIBERTADOR BERNARDO O`HIGGINS / HERA,0,1,0,0,1
-70.705574164216273,-33.457264656538598,1546,2,2013,13117,LO PRADO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,LAS REJAS NORTE,0,LIBERTADOR BERNARDO O`HIGGINS / LAS REJAS NORTE,0,0,1,1,2
-70.705559710312343,-33.45737741893273,1547,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,ALAMEDA,LAS REJAS SUR,0,ALAMEDA / LAS REJAS SUR,0,1,0,0,1
-70.705436175838827,-33.460399387421766,1548,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LAS REJAS SUR,ISAAC THOMPSON,0,LAS REJAS SUR / ISAAC THOMPSON,0,0,0,1,1
-70.705354148674985,-33.461657011961499,1549,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LAS REJAS SUR,LOS JAZMINES,0,LAS REJAS SUR / LOS JAZMINES,1,0,0,0,1
-70.703151423899044,-33.456695304744478,1550,2,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS, ,4860,LIBERTADOR BERNARDO O`HIGGINS 4860,0,2,0,1,2
-70.696137399021723,-33.459723997464494,1551,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,GENERAL AMENGUAL, ,470,GENERAL AMENGUAL 470,0,0,1,1,1
-70.695990538832234,-33.460647023841048,1552,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,5 DE ABRIL,GENERAL AMENGUAL,0,5 DE ABRIL / GENERAL AMENGUAL,0,0,0,1,1
-70.694578599622616,-33.460063999653805,1553,2,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,5 DE ABRIL, ,4372,5 DE ABRIL 4372,0,2,0,0,2
-70.692209378859729,-33.454190999514992,1554,5,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,TORO MAZOTTE,ALAMEDA,0,TORO MAZOTTE / ALAMEDA,0,1,3,2,5
-70.691121969902952,-33.453928147466002,1555,2,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,GENERAL VELASQUEZ,0,LIBERTADOR BERNARDO O`HIGGINS / GENERAL VELASQUEZ,0,0,0,2,2
-70.689393772404628,-33.453721699097123,1556,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS, ,3920,LIBERTADOR BERNARDO O`HIGGINS 3920,0,0,0,0,1
-70.688899618322694,-33.453603712541273,1557,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS, ,3850,LIBERTADOR BERNARDO O`HIGGINS 3850,1,0,0,0,1
-70.688672975677264,-33.453639899461749,1558,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS, ,3850,LIBERTADOR BERNARDO O`HIGGINS 3850,1,0,0,0,1
-70.688291199978835,-33.450814500288907,1559,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,ECUADOR, ,3744,ECUADOR 3744,0,0,1,0,1
-70.688089733854099,-33.453522506458462,1560,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS, ,3714,LIBERTADOR BERNARDO O`HIGGINS 3714,0,0,1,0,1
-70.688085144613694,-33.453144947681174,1561,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,ALAMEDA, ,3815,ALAMEDA 3815,0,1,0,0,1
-70.68774094618766,-33.4531374779122,1562,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,RUIZ TAGLE,0,LIBERTADOR BERNARDO O`HIGGINS / RUIZ TAGLE,0,1,0,1,1
-70.68693544591406,-33.45551108017218,1563,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,RUIZ TAGLE,CORONEL SOUPER,0,RUIZ TAGLE / CORONEL SOUPER,0,0,0,1,1
-70.686634563334394,-33.459032824405263,1564,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,RUIZ TAGLE,ARICA,0,RUIZ TAGLE / ARICA,1,0,0,0,1
-70.68592323736749,-33.452864752206509,1565,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,JOTABECHE,0,LIBERTADOR BERNARDO O`HIGGINS / JOTABECHE,0,1,0,0,1
-70.685053449057364,-33.452519422433348,1566,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,BERNAL DEL MERCADO,0,LIBERTADOR BERNARDO O`HIGGINS / BERNAL DEL MERCADO,0,0,0,0,1
-70.684479592559114,-33.466912240807233,1567,2,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,BERNAL DEL MERCADO,ANTOFAGASTA,0,BERNAL DEL MERCADO / ANTOFAGASTA,0,0,1,1,2
-70.683455500370997,-33.484366800187622,1568,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,LA RURAL, ,3674,LA RURAL 3674,0,0,0,1,1
-70.683297434628855,-33.47498690632063,1569,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,BUZETA, ,3659,BUZETA 3659,0,1,0,0,1
-70.678634809548782,-33.482885693220119,1570,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,MARIQUINA,VALENZUELA LLANOS,0,MARIQUINA / VALENZUELA LLANOS,0,0,0,1,1
-70.676048449276493,-33.485725352043353,1571,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,LA CORUNA,CARLOS MARX,0,LA CORUNA / CARLOS MARX,0,1,0,0,1
-70.67501170002987,-33.482276800034249,1572,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,JOSE BACKAUSE, ,2850,JOSE BACKAUSE 2850,0,0,0,1,1
-70.673198571456851,-33.47850430952623,1573,3,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,ALCALDE CARLOS VALDOVINOS,BELEN,0,ALCALDE CARLOS VALDOVINOS / BELEN,0,0,0,3,3
-70.672316297858799,-33.485622474997186,1574,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,SALESIANOS,CLOTARIO BLEST,0,SALESIANOS / CLOTARIO BLEST,0,1,0,0,1
-70.670560839211305,-33.482039939291717,1575,2,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CLOTARIO BLEST,TARTINI,0,CLOTARIO BLEST / TARTINI,0,0,0,2,2
-70.670319558300946,-33.476811605571086,1576,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,ISABEL RIQUELME,FRANCISCO PIZARRO,0,ISABEL RIQUELME / FRANCISCO PIZARRO,0,0,0,1,1
-70.669076609797685,-33.478704134388252,1577,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CLOTARIO BLEST,ALCALDE CARLOS VALDOVINOS,0,CLOTARIO BLEST / ALCALDE CARLOS VALDOVINOS,0,1,0,0,1
-70.666005174998816,-33.478681568599491,1578,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,ALCALDE CARLOS VALDOVINOS,TRES PUNTAS,0,ALCALDE CARLOS VALDOVINOS / TRES PUNTAS,0,0,1,0,1
-70.664812621805027,-33.477399751397343,1579,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,ALCALDE FLORES,CLUB HIPICO,0,ALCALDE FLORES / CLUB HIPICO,0,0,0,0,1
-70.664805928150997,-33.478672295689876,1580,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CLUB HIPICO,ALCALDE CARLOS VALDOVINOS,0,CLUB HIPICO / ALCALDE CARLOS VALDOVINOS,0,1,0,0,1
-70.663603175745948,-33.466431836460067,1581,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,BEAUCHEFF,LARRAIN,0,BEAUCHEFF / LARRAIN,0,0,1,0,1
-70.662502409158833,-33.478773671767513,1582,2,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,ALCALDE CARLOS VALDOVINOS,URZUA,0,ALCALDE CARLOS VALDOVINOS / URZUA,1,0,0,1,2
-70.661163100096928,-33.478913299609019,1583,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,ALCALDE CARLOS VALDOVINOS, ,1932,ALCALDE CARLOS VALDOVINOS 1932,0,0,0,1,1
-70.658071414364258,-33.473073286602876,1584,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,PEDRO MONTT, ,1606,PEDRO MONTT 1606,0,0,0,1,1
-70.656639295267212,-33.470062073106135,1585,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MANUEL RODRIGUEZ,GENERAL RONDIZZONI,0,MANUEL RODRIGUEZ / GENERAL RONDIZZONI,0,1,0,1,1
-70.655357522131908,-33.47319283797907,1586,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MANUEL RODRIGUEZ,PEDRO MONTT,0,MANUEL RODRIGUEZ / PEDRO MONTT,1,0,0,0,1
-70.652079813432579,-33.473439111026103,1587,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,FRANKLIN, ,1069,FRANKLIN 1069,0,0,0,1,1
-70.651989097918488,-33.473433630557579,1588,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,FRANKLIN, ,793,FRANKLIN 793,0,0,0,1,1
-70.649901832603462,-33.471186812921033,1589,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,NATANIEL COX,GENERAL GANA,0,NATANIEL COX / GENERAL GANA,1,0,0,0,1
-70.649455230174681,-33.469145638760139,1590,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SAN DIEGO, ,1728,SAN DIEGO 1728,0,0,0,2,1
-70.684328519045891,-33.464185933434038,1591,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,IQUIQUE,BERNAL DEL MERCADO,0,IQUIQUE / BERNAL DEL MERCADO,0,1,0,0,1
-70.683868808098964,-33.455675977164567,1592,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,BERNAL DEL MERCADO, ,315,BERNAL DEL MERCADO 315,0,1,0,0,1
-70.680952034208985,-33.461186816718161,1593,2,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,SAN BORJA, ,771,SAN BORJA 771,0,0,0,4,2
-70.672139448876408,-33.458389968322365,1594,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,ABATE MOLINA,BLANCO ENCALADA,0,ABATE MOLINA / BLANCO ENCALADA,0,0,0,2,2
-70.683584795002275,-33.452310090837969,1595,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,COVADONGA,0,LIBERTADOR BERNARDO O`HIGGINS / COVADONGA,0,1,0,0,1
-70.682873566162129,-33.451830506672479,1596,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS, ,3449,LIBERTADOR BERNARDO O`HIGGINS 3449,0,0,0,2,1
-70.680557840671781,-33.451566785878413,1597,2,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,SAN BORJA,0,LIBERTADOR BERNARDO O`HIGGINS / SAN BORJA,0,0,0,1,2
-70.680241719080016,-33.451091991502167,1598,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,ECUADOR,0,LIBERTADOR BERNARDO O`HIGGINS / ECUADOR,0,0,1,1,1
-70.680200834101186,-33.451001801192149,1599,2,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS, ,3250,LIBERTADOR BERNARDO O`HIGGINS 3250,0,0,1,1,2
-70.678991909648857,-33.450715917505534,1600,2,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,MATUCANA,0,LIBERTADOR BERNARDO O`HIGGINS / MATUCANA,0,0,0,3,2
-70.67792704489716,-33.450581020997298,1601,2,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS, ,370,LIBERTADOR BERNARDO O`HIGGINS 370,0,1,1,0,2
-70.677871236568251,-33.451362896080745,1602,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,EXPOSICION,0,LIBERTADOR BERNARDO O`HIGGINS / EXPOSICION,0,0,0,1,1
-70.677866170687196,-33.450602045348091,1603,4,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,CHACABUCO,0,LIBERTADOR BERNARDO O`HIGGINS / CHACABUCO,0,0,1,5,4
-70.676656347812184,-33.45024328420017,1604,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,SAN ALFONSO,0,LIBERTADOR BERNARDO O`HIGGINS / SAN ALFONSO,0,0,0,1,1
-70.676565342716344,-33.450050630532139,1605,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS, ,2555,LIBERTADOR BERNARDO O`HIGGINS 2555,0,0,0,1,1
-70.676315546125522,-33.449973618887391,1606,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS, ,1945,LIBERTADOR BERNARDO O`HIGGINS 1945,0,0,0,1,1
-70.675620230788979,-33.449981342265069,1607,4,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,MAIPU,0,LIBERTADOR BERNARDO O`HIGGINS / MAIPU,0,1,2,2,4
-70.678237404532581,-33.446293945609064,1608,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,ERASMO ESCALA,CHACABUCO,0,ERASMO ESCALA / CHACABUCO,0,0,0,3,2
-70.675058069074566,-33.449635905472633,1609,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS, ,1606,LIBERTADOR BERNARDO O`HIGGINS 1606,1,0,0,0,1
-70.674920430533405,-33.449600169112436,1610,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS, ,1316,LIBERTADOR BERNARDO O`HIGGINS 1316,1,0,0,0,1
-70.67429653125987,-33.449640252795405,1611,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,ESPERANZA,0,LIBERTADOR BERNARDO O`HIGGINS / ESPERANZA,0,1,0,0,1
-70.674281875008489,-33.449562370606884,1612,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS, ,40,LIBERTADOR BERNARDO O`HIGGINS 40,0,0,0,1,1
-70.6728436701992,-33.449230042332537,1613,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,LIBERTAD,0,LIBERTADOR BERNARDO O`HIGGINS / LIBERTAD,0,0,0,1,1
-70.67042632221694,-33.448590388735411,1614,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,GARCIA REYES,LIBERTADOR BERNARDO O`HIGGINS,0,GARCIA REYES / LIBERTADOR BERNARDO O`HIGGINS,0,0,0,1,1
-70.668356355361482,-33.448044536226362,1615,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,REPUBLICA,0,LIBERTADOR BERNARDO O`HIGGINS / REPUBLICA,0,0,0,1,1
